,0,1,2,3,4
444,5295.9043,-5550.462,5414.15,5671.415,-5165.5977
445,5730.4775,-5995.077,5853.0176,6127.9316,-5586.1333
446,5356.6523,-5623.669,5481.1543,5747.372,-5228.246
447,5601.633,-5882.3486,5733.233,6010.3125,-5469.886
448,5290.6455,-5541.525,5405.4966,5662.7656,-5160.665
449,5515.2236,-5782.7246,5640.6377,5909.678,-5381.9155
450,5765.085,-6046.498,5896.035,6178.535,-5625.037
451,5885.6533,-6159.026,6012.462,6292.9355,-5733.684
452,5548.504,-5817.8516,5673.926,5945.6694,-5414.578
453,5731.4746,-6005.062,5859.957,6137.6235,-5590.475
454,5543.705,-5827.8438,5675.6035,5955.8066,-5414.766
455,5951.1084,-6240.3887,6086.0166,6377.8457,-5805.691
456,5409.4688,-5673.5186,5532.59,5799.135,-5280.918
457,5180.2896,-5426.7427,5294.989,5546.9443,-5055.1494
458,5077.2773,-5336.6006,5198.0234,5452.805,-4957.965
459,5463.171,-5715.9717,5580.5527,5840.45,-5323.978
460,5393.978,-5662.2715,5520.3003,5786.356,-5265.9517
461,5554.4863,-5838.2754,5687.2793,5964.857,-5424.7876
462,5764.203,-6039.0146,5891.879,6170.198,-5620.664
463,5880.078,-6157.3154,6009.258,6291.7275,-5731.885
464,5661.5635,-5932.126,5788.5723,6061.337,-5521.2266
465,5671.227,-5947.265,5801.3433,6079.0845,-5532.2334
466,5296.551,-5543.9893,5413.4385,5666.158,-5161.331
467,5924.0664,-6214.0703,6059.448,6349.7734,-5778.9043
468,5656.028,-5927.9297,5782.6094,6057.0503,-5515.3066
469,5551.3833,-5819.501,5678.8545,5947.885,-5414.134
470,5560.5366,-5822.291,5681.7993,5948.5444,-5420.3867
471,5390.5864,-5646.883,5510.1284,5770.046,-5256.1665
472,5739.824,-6016.4414,5869.885,6148.8447,-5598.02
473,5227.3438,-5473.878,5339.609,5593.8706,-5097.032
474,5462.228,-5721.0303,5583.789,5845.62,-5325.4336
475,5453.277,-5712.9766,5574.7354,5837.6177,-5319.6523
476,5393.793,-5656.4653,5517.9307,5779.874,-5260.3984
477,4972.883,-5191.4995,5071.547,5305.8726,-4842.668
478,5222.5186,-5467.4023,5337.418,5586.8125,-5089.8613
479,5273.499,-5518.603,5386.0605,5640.6587,-5143.278
480,5421.0415,-5666.3037,5532.178,5790.169,-5282.1523
481,5803.1704,-6101.798,5945.186,6234.9873,-5668.531
482,5815.206,-6091.9297,5944.1265,6225.1855,-5673.38
483,5196.218,-5454.7236,5316.5425,5573.6055,-5071.366
484,5488.7705,-5746.5493,5609.134,5871.9766,-5349.008
485,5295.2046,-5539.0605,5410.7754,5662.181,-5160.23
486,5025.292,-5267.0156,5138.3594,5382.431,-4904.7188
487,5158.338,-5413.513,5277.928,5533.0757,-5036.6025
488,5678.366,-5962.3716,5812.4277,6093.282,-5541.4897
489,5536.663,-5786.879,5652.9697,5914.3545,-5391.3306
490,5453.858,-5720.624,5578.3257,5846.8447,-5322.089
491,5614.5156,-5878.866,5738.4277,6008.8525,-5475.607
492,5610.5186,-5878.806,5735.035,6007.921,-5472.422
493,5586.6177,-5842.0,5705.951,5970.7715,-5441.735
494,5922.9634,-6218.306,6063.3486,6354.055,-5780.031
495,5519.0015,-5778.866,5640.537,5905.728,-5378.5327
496,5887.0913,-6173.6714,6020.8633,6310.47,-5743.4307
497,5786.5693,-6064.46,5918.01,6197.625,-5642.076
498,5824.864,-6102.0215,5955.5166,6236.1934,-5680.055
499,5360.3804,-5612.587,5477.217,5735.4707,-5227.622
500,5235.8955,-5484.372,5353.092,5606.2734,-5105.457
501,5270.588,-5519.2573,5385.0063,5639.8643,-5139.8228
502,5961.101,-6234.9424,6088.92,6371.91,-5808.714
503,5775.2905,-6053.7935,5905.125,6186.5103,-5633.9434
504,5582.904,-5843.5947,5704.4756,5971.7705,-5443.6846
505,5641.1396,-5911.808,5767.7646,6041.36,-5500.0615
506,5775.628,-6051.9585,5905.9326,6185.1836,-5632.9814
507,5355.6035,-5628.078,5484.213,5750.1963,-5227.8477
508,5867.415,-6145.792,5995.9883,6280.783,-5723.379
509,5632.216,-5898.4473,5754.9287,6028.206,-5495.9795
510,5783.336,-6078.6943,5923.4473,6212.1357,-5648.939
511,5131.5796,-5366.0957,5238.925,5483.4297,-5000.7056
512,5492.371,-5767.6655,5623.0527,5893.816,-5363.1587
513,5809.677,-6075.999,5934.328,6208.9326,-5658.8076
514,6156.1084,-6458.1826,6297.775,6598.903,-6007.021
515,5685.18,-5959.2773,5812.345,6088.65,-5546.13
516,5442.908,-5706.326,5564.8994,5830.331,-5310.8613
517,5328.6025,-5593.64,5453.4277,5715.539,-5201.552
518,5870.899,-6168.3564,6011.4844,6304.1997,-5735.331
519,5418.1772,-5671.1343,5535.746,5796.2217,-5281.3115
520,5308.5693,-5551.878,5422.0757,5675.455,-5177.0903
521,5410.358,-5667.9834,5529.8804,5792.126,-5277.2305
522,5590.9795,-5868.485,5723.951,5996.32,-5454.908
523,5422.51,-5675.554,5540.8228,5801.836,-5285.533
524,5823.574,-6107.877,5957.8945,6241.049,-5680.6787
525,5280.659,-5535.3125,5398.4463,5656.8145,-5152.7993
526,5480.926,-5736.5137,5599.257,5863.0146,-5343.679
527,5577.848,-5848.3706,5705.6694,5977.0557,-5442.0083
528,4696.0005,-4924.9214,4802.254,5031.7964,-4579.735
529,5201.3276,-5444.057,5314.883,5564.2734,-5068.97
530,5713.423,-5995.8843,5846.96,6126.176,-5571.83
531,5587.534,-5844.707,5707.2515,5973.133,-5449.492
532,5611.2017,-5874.812,5734.9863,6003.327,-5469.2246
533,5719.208,-6001.3945,5851.9795,6132.5693,-5578.8447
534,5475.1313,-5737.834,5598.596,5864.8438,-5341.6943
535,5619.117,-5890.9043,5747.6904,6020.7153,-5479.078
536,5281.008,-5534.16,5399.2437,5655.239,-5153.483
537,5720.9688,-5992.7144,5848.9893,6124.173,-5577.6597
538,5712.8477,-5987.401,5839.9746,6118.302,-5571.9067
539,5555.421,-5820.01,5679.769,5948.7524,-5415.232
540,5704.001,-5987.1865,5836.61,6118.6787,-5568.1953
541,5507.4043,-5771.4775,5631.796,5897.2866,-5373.615
542,5653.5127,-5927.91,5781.8145,6056.3003,-5512.6396
543,5586.5474,-5858.082,5712.3516,5985.1304,-5449.7583
544,5309.8096,-5568.1,5431.6904,5689.8647,-5178.495
545,5393.9053,-5655.5234,5515.7754,5777.643,-5262.9844
546,5787.432,-6067.6636,5918.2163,6200.593,-5646.054
547,5478.6567,-5740.666,5600.7227,5866.6553,-5341.8496
548,5341.131,-5597.051,5459.117,5721.309,-5210.96
549,5409.449,-5674.7188,5536.578,5799.4595,-5276.1147
550,5174.7734,-5430.291,5294.948,5550.0454,-5051.701
551,5557.0244,-5832.414,5686.242,5958.9897,-5422.892
552,5500.129,-5772.218,5629.2593,5898.6157,-5367.0273
553,5529.559,-5793.8975,5654.6206,5922.6924,-5392.6787
554,5612.961,-5882.44,5738.329,6010.4883,-5474.8564
555,5709.716,-5986.588,5841.1445,6117.9014,-5568.7676
556,5771.3555,-6061.5674,5906.9873,6193.9824,-5634.66
557,5643.73,-5916.3516,5770.161,6047.617,-5507.0312
558,5597.218,-5870.5312,5724.8477,5998.706,-5460.4346
559,5457.715,-5721.539,5580.5474,5847.158,-5324.6084
560,5893.958,-6188.0786,6031.148,6323.4263,-5751.672
561,5306.4136,-5574.311,5430.707,5697.0723,-5181.073
562,5120.1484,-5358.6064,5231.383,5476.5137,-4989.554
563,5399.4307,-5665.4053,5526.384,5789.1494,-5269.2334
564,5358.7515,-5618.8594,5481.04,5741.5347,-5226.2246
565,5850.3833,-6140.2812,5986.724,6273.378,-5707.9326
566,5335.8896,-5587.98,5454.7,5710.8784,-5200.784
567,5175.172,-5419.338,5289.972,5537.625,-5043.0674
568,5938.503,-6225.838,6072.8994,6362.44,-5792.9863
569,5306.418,-5563.2065,5428.174,5685.889,-5175.64
570,5330.5317,-5580.821,5448.5312,5704.413,-5199.6753
571,5950.717,-6235.96,6084.9297,6372.0664,-5803.457
572,5355.3115,-5614.764,5476.975,5737.123,-5223.8076
573,5379.2065,-5632.3994,5496.688,5756.2417,-5246.5225
574,5779.6323,-6055.831,5909.5757,6187.8696,-5636.4326
575,5302.327,-5555.9287,5422.2383,5678.158,-5169.338
576,5714.1934,-5985.874,5840.2617,6117.5347,-5572.9585
577,5639.733,-5905.8994,5764.1885,6034.432,-5497.794
578,5631.743,-5914.9717,5766.3037,6044.2637,-5496.8745
579,5545.9463,-5811.4043,5668.125,5939.159,-5411.049
580,5656.6357,-5916.1064,5778.472,6046.864,-5510.3315
581,5295.6333,-5554.298,5416.0693,5675.5684,-5167.2773
582,5638.8975,-5921.9785,5771.3623,6054.096,-5506.4824
583,5160.672,-5426.5107,5287.827,5545.5156,-5036.4106
584,5538.4043,-5808.7373,5667.3813,5935.7725,-5400.2734
585,5419.9575,-5677.204,5539.4277,5800.8037,-5285.96
586,5705.573,-5972.497,5829.8584,6105.8076,-5560.904
587,5185.302,-5447.5444,5308.542,5565.2783,-5061.5303
588,5448.283,-5711.4854,5571.424,5836.682,-5313.2837
589,5307.51,-5569.294,5429.6997,5691.921,-5179.085
590,5699.8076,-5975.4365,5832.223,6107.466,-5558.887
591,5290.4443,-5551.722,5413.0957,5674.4966,-5165.6787
592,5403.7793,-5650.875,5518.158,5773.7637,-5266.6187
593,5887.7354,-6167.441,6018.6143,6303.3945,-5742.8447
594,5702.777,-5978.869,5830.9717,6111.1616,-5562.786
595,5552.3813,-5820.332,5677.809,5949.3745,-5417.9424
596,5679.579,-5960.159,5812.08,6091.42,-5541.8066
597,5313.923,-5567.5146,5433.557,5690.6846,-5179.456
598,5781.796,-6077.472,5921.7363,6212.0,-5647.7944
599,5355.2725,-5613.979,5477.8057,5738.274,-5224.5195
600,5419.6455,-5676.7188,5538.917,5801.6387,-5286.1235
601,5417.251,-5673.592,5536.0776,5796.8906,-5282.5215
602,5259.0146,-5502.6113,5371.659,5623.9316,-5125.5405
603,5615.0586,-5882.1113,5738.455,6011.912,-5477.503
604,5718.968,-6002.4966,5851.688,6132.171,-5579.988
605,5781.423,-6057.8765,5910.412,6190.7446,-5638.4277
606,5776.4795,-6056.687,5908.2065,6188.5444,-5634.332
607,5678.7354,-5955.504,5807.508,6085.9717,-5542.073
608,5065.8105,-5297.8906,5176.084,5415.7188,-4935.725
609,5571.601,-5847.587,5703.1367,5975.4277,-5436.7236
610,5577.259,-5860.7095,5711.7314,5988.5503,-5442.3945
611,5752.4766,-6029.149,5883.006,6161.6294,-5609.9253
612,5501.068,-5770.0464,5627.4536,5896.8457,-5365.691
613,5648.362,-5916.347,5773.0264,6046.45,-5512.4277
614,5549.4087,-5825.4316,5679.173,5952.1836,-5415.076
615,5267.7446,-5518.0645,5384.5933,5640.01,-5134.6978
616,5457.8423,-5718.7935,5580.7534,5843.9707,-5323.161
617,5418.633,-5682.629,5541.794,5806.321,-5291.149
618,5343.756,-5606.551,5469.4326,5730.9873,-5213.7812
619,5963.961,-6255.5405,6100.6655,6393.014,-5817.0303
620,5945.389,-6230.7637,6078.3994,6368.1953,-5798.1367
621,5352.581,-5606.8267,5471.8027,5730.668,-5220.609
622,5455.9443,-5711.2207,5575.7065,5837.518,-5318.6934
623,5702.945,-5976.8037,5830.873,6108.614,-5563.7173
624,5772.916,-6046.339,5901.4434,6178.2607,-5628.3794
625,5446.6343,-5704.21,5567.3203,5829.122,-5309.604
626,5917.3794,-6205.3164,6054.604,6341.2046,-5771.141
627,5503.3735,-5772.0215,5630.214,5899.1543,-5370.9766
628,5139.0713,-5389.8184,5257.1504,5506.756,-5011.062
629,5536.3735,-5797.9106,5658.279,5925.465,-5397.5596
630,5505.1816,-5764.3965,5625.0903,5890.783,-5370.383
631,5472.7236,-5738.394,5597.1943,5864.4634,-5338.5312
632,5570.872,-5830.0854,5691.9585,5958.4326,-5433.505
633,5176.739,-5412.996,5285.8105,5532.4023,-5045.0107
634,5465.6885,-5722.784,5588.0767,5849.6597,-5326.547
635,5633.002,-5912.551,5765.6553,6042.652,-5499.7666
636,5360.877,-5626.554,5485.2324,5749.912,-5231.5156
637,5458.6475,-5723.6025,5582.7627,5847.85,-5322.8906
638,5664.957,-5941.38,5794.2812,6072.3027,-5528.2407
639,5263.6055,-5503.573,5376.7134,5626.4756,-5130.655
640,5681.718,-5958.578,5809.7266,6088.3477,-5544.877
641,5392.489,-5661.2637,5520.375,5784.5303,-5262.398
642,5367.2993,-5624.226,5489.0728,5747.9854,-5235.4536
643,5608.961,-5891.5703,5742.664,6019.5737,-5474.1406
644,5243.9106,-5489.795,5356.925,5609.3276,-5112.291
645,5591.6743,-5860.8916,5718.3066,5989.5957,-5454.751
646,5675.5566,-5943.513,5798.641,6073.615,-5535.9463
647,5249.0967,-5506.9814,5370.0947,5628.296,-5121.3457
648,4893.2627,-5134.125,5007.3447,5247.4233,-4774.1914
649,5600.4126,-5867.7456,5726.414,5996.462,-5461.3945
650,5140.8325,-5376.4976,5250.3145,5495.4937,-5007.2417
651,6041.326,-6338.622,6178.189,6475.3174,-5894.62
652,5687.333,-5947.7456,5807.4883,6078.397,-5543.9253
653,5824.668,-6102.1846,5954.164,6236.0503,-5681.967
654,5895.1934,-6161.834,6018.717,6298.498,-5743.0615
655,5514.258,-5788.0537,5642.924,5914.3345,-5380.334
656,5567.31,-5826.8433,5687.8354,5955.287,-5427.1436
657,5231.451,-5478.541,5346.156,5599.384,-5102.256
658,5834.138,-6111.3784,5966.24,6245.1963,-5685.6978
659,5700.287,-5962.5405,5822.7153,6093.3843,-5556.5464
660,5615.9463,-5888.678,5740.4443,6017.8213,-5478.214
661,5174.717,-5429.657,5296.848,5549.699,-5048.452
662,5531.0312,-5801.2925,5657.0205,5928.3203,-5397.1533
663,5511.2646,-5790.882,5644.493,5917.614,-5379.086
664,5870.923,-6149.4634,6000.24,6283.828,-5723.118
665,5328.7256,-5582.3535,5447.5254,5706.598,-5195.9883
666,5592.5186,-5860.8955,5717.411,5987.5674,-5452.749
667,5685.0273,-5971.462,5821.286,6101.6655,-5549.484
668,5870.9795,-6164.283,6010.6113,6299.9873,-5730.6577
669,5291.042,-5561.376,5421.0312,5682.704,-5166.358
670,5598.8496,-5879.3945,5730.4736,6008.968,-5466.092
671,5806.2217,-6084.876,5937.1714,6219.1084,-5660.8164
672,5899.794,-6178.1113,6029.6455,6314.826,-5751.8457
673,5120.8555,-5350.786,5226.6807,5469.211,-4986.825
674,5623.1455,-5891.2,5748.6655,6020.7563,-5485.993
675,5869.439,-6159.1875,6006.4404,6296.028,-5728.1553
676,5611.6455,-5876.054,5734.635,6004.277,-5472.2134
677,5518.422,-5789.078,5644.259,5916.542,-5385.747
678,5656.498,-5930.6157,5785.2,6060.8438,-5518.176
679,6079.746,-6384.396,6221.953,6523.5034,-5936.9688
680,5889.4463,-6172.884,6022.073,6308.49,-5744.3076
681,5271.9907,-5522.671,5387.7485,5644.149,-5140.3574
682,5486.9766,-5755.661,5614.4385,5881.2236,-5354.717
683,5373.539,-5632.832,5495.5073,5755.5513,-5238.082
684,5435.158,-5689.522,5553.9683,5813.464,-5298.5977
685,5787.6973,-6079.1396,5924.562,6211.451,-5651.093
686,5257.872,-5504.291,5374.2007,5625.961,-5123.4937
687,5697.5454,-5984.5664,5834.2295,6115.0703,-5560.097
688,5399.094,-5666.3545,5525.236,5789.956,-5269.8926
689,5577.7417,-5854.045,5707.402,5982.7227,-5444.4346
690,5323.714,-5580.1987,5443.283,5703.4155,-5194.0303
691,5412.083,-5676.0195,5535.8623,5800.252,-5280.668
692,5949.6733,-6234.2876,6081.2383,6369.666,-5801.4424
693,5320.655,-5576.5483,5441.1123,5699.0674,-5188.4087
694,5889.9307,-6181.521,6025.7627,6315.3594,-5748.6772
695,5462.0645,-5728.063,5586.4863,5853.4404,-5326.7744
696,5420.0723,-5681.2046,5542.8594,5806.4224,-5287.3594
697,5587.16,-5849.3804,5708.378,5977.6562,-5448.38
698,5459.4683,-5727.0947,5584.079,5852.0674,-5328.7686
699,5388.1772,-5644.76,5508.912,5769.29,-5253.799
700,5635.8174,-5914.8394,5765.789,6044.0786,-5500.8286
701,5470.232,-5729.167,5591.0195,5853.969,-5330.8545
702,5552.294,-5815.644,5674.246,5942.2715,-5413.758
703,5581.625,-5838.5625,5701.3564,5966.4307,-5437.1187
704,5570.632,-5824.8916,5687.2344,5953.0,-5430.7646
705,5175.0225,-5422.617,5291.4766,5542.76,-5046.2095
706,5165.9487,-5399.104,5274.088,5517.977,-5032.213
707,5482.3535,-5750.191,5606.3657,5876.849,-5352.932
708,5336.6084,-5590.1133,5453.945,5713.54,-5205.4097
709,5877.627,-6161.2295,6010.96,6295.2476,-5732.666
710,5404.63,-5670.3677,5528.6396,5795.2695,-5274.917
711,5846.133,-6122.5244,5975.135,6257.381,-5700.7656
712,5094.243,-5337.589,5208.2227,5455.7686,-4968.893
713,5288.593,-5546.367,5409.505,5668.1123,-5159.617
714,5879.6494,-6158.369,6008.4507,6293.538,-5733.6533
715,5508.3975,-5765.177,5628.2803,5892.0757,-5369.6797
716,5892.947,-6174.0547,6024.162,6310.5107,-5748.0146
717,5489.3105,-5747.49,5611.751,5873.207,-5349.7114
718,5305.3906,-5549.0596,5421.074,5672.6,-5171.713
719,5408.741,-5672.171,5534.194,5796.0283,-5275.2188
720,5301.7075,-5553.382,5417.479,5674.6294,-5169.4707
721,5333.039,-5580.5723,5448.085,5703.7573,-5198.583
722,5686.9927,-5945.853,5806.3384,6075.9365,-5540.9307
723,5429.176,-5704.84,5558.675,5830.9624,-5302.5884
724,5981.891,-6274.423,6121.3184,6412.1685,-5836.2803
725,5624.1855,-5894.8755,5751.835,6024.587,-5487.102
726,5300.123,-5565.85,5425.421,5687.7656,-5171.716
727,5491.783,-5751.7607,5613.4834,5877.6826,-5354.9326
728,5520.8203,-5790.376,5647.676,5918.2637,-5383.5503
729,5863.314,-6140.618,5993.999,6275.8896,-5718.76
730,5010.945,-5242.872,5119.784,5359.4775,-4884.1924
731,5960.7676,-6244.795,6095.0576,6380.5483,-5810.279
732,5623.327,-5899.8374,5752.916,6028.075,-5488.075
733,5264.9336,-5524.964,5385.9326,5645.567,-5138.094
734,5679.715,-5947.907,5803.912,6079.1943,-5539.932
735,5543.8457,-5798.8315,5662.109,5925.6445,-5402.5176
736,5411.1953,-5656.293,5526.0664,5780.0854,-5270.698
737,5407.1074,-5674.938,5532.8228,5799.0605,-5279.165
738,5257.233,-5507.8667,5375.7383,5629.7134,-5127.2363
739,5532.3057,-5798.4795,5657.752,5927.0137,-5398.789
740,5221.635,-5469.4307,5337.092,5590.043,-5088.6924
741,5290.421,-5541.859,5408.384,5663.4893,-5157.8003
742,5213.9556,-5470.341,5336.3984,5590.2676,-5085.7754
743,5380.1045,-5647.7637,5506.383,5771.6035,-5249.1377
744,5542.668,-5805.249,5665.031,5932.792,-5405.9595
745,5400.171,-5666.2305,5525.55,5790.5645,-5268.459
746,5321.507,-5584.164,5446.501,5706.8765,-5192.9717
747,6096.3506,-6402.157,6242.098,6544.197,-5951.3174
748,5599.6953,-5856.546,5719.252,5985.1294,-5457.33
749,5562.6973,-5834.739,5689.897,5962.08,-5427.7573
750,5545.481,-5817.117,5672.307,5945.316,-5410.5864
751,5577.005,-5839.704,5700.848,5967.928,-5435.152
752,5473.209,-5729.541,5592.5723,5856.022,-5335.873
753,5842.2007,-6121.145,5973.0083,6256.007,-5697.125
754,5475.247,-5731.4307,5596.0547,5857.308,-5335.9297
755,6156.616,-6454.497,6295.62,6595.171,-6006.729
756,5594.1035,-5865.1934,5721.0903,5994.085,-5456.6387
757,5705.205,-5986.876,5836.971,6116.496,-5567.823
758,5526.171,-5795.2744,5650.688,5920.926,-5389.6846
759,5215.0576,-5448.1963,5324.049,5568.9385,-5079.7695
760,5477.4966,-5737.5786,5599.652,5864.136,-5340.772
761,5219.7876,-5466.3076,5335.425,5587.2324,-5090.6934
762,5765.136,-6036.4746,5891.404,6170.087,-5619.0625
763,5820.566,-6112.105,5956.135,6245.836,-5682.7383
764,5282.536,-5536.0244,5403.0503,5658.1895,-5152.907
765,5390.0317,-5647.584,5510.119,5769.536,-5256.109
766,5320.9707,-5590.943,5449.3633,5713.4824,-5194.1987
767,5800.4863,-6095.5337,5938.867,6226.908,-5663.615
768,5747.1587,-6019.0957,5873.7827,6151.5654,-5602.999
769,5542.992,-5823.628,5676.5605,5949.855,-5409.1553
770,5135.21,-5380.4736,5248.9326,5497.1626,-5007.11
771,5388.575,-5645.7246,5511.428,5769.3867,-5255.6777
772,5246.4136,-5511.786,5371.081,5632.576,-5121.9277
773,5010.4517,-5240.9365,5117.165,5356.1367,-4884.177
774,5411.4824,-5677.5273,5534.3403,5801.7383,-5281.8096
775,5410.704,-5666.87,5529.215,5789.8184,-5273.451
776,5634.497,-5898.674,5759.1357,6029.233,-5492.5557
777,5521.1562,-5787.4004,5644.5156,5915.0605,-5386.702
778,5571.373,-5831.492,5692.316,5959.0103,-5430.8325
779,5616.7437,-5892.586,5745.66,6020.93,-5479.846
780,5545.709,-5808.723,5669.542,5935.057,-5404.356
781,5581.7686,-5856.056,5710.149,5982.9756,-5446.576
782,5528.1934,-5803.752,5658.6226,5930.63,-5397.0234
783,6109.9883,-6397.4014,6243.467,6536.5293,-5958.491
784,5324.4473,-5573.3906,5440.775,5695.8306,-5190.847
785,5479.962,-5756.9805,5611.0757,5883.6387,-5348.6006
786,5183.013,-5434.5938,5301.0254,5553.2627,-5054.9087
787,5307.7046,-5562.5386,5428.486,5685.049,-5177.113
788,5944.8076,-6239.7163,6085.551,6377.0254,-5800.8643
789,5996.6333,-6289.76,6134.707,6428.3335,-5849.9883
790,5634.419,-5901.883,5759.0356,6030.2285,-5493.793
791,5574.0537,-5841.073,5697.9443,5968.908,-5436.371
792,5227.4883,-5482.913,5347.4326,5602.582,-5098.327
793,5595.1064,-5859.339,5719.221,5986.953,-5455.2236
794,5483.1895,-5745.229,5605.5674,5871.222,-5348.8833
795,6308.9883,-6610.9375,6449.8833,6755.43,-6153.7373
796,6087.323,-6369.767,6219.8247,6509.5386,-5935.0273
797,5277.285,-5549.4136,5405.452,5670.2734,-5156.0264
798,5675.233,-5934.4478,5795.633,6064.6123,-5530.253
799,5249.4106,-5507.8516,5371.578,5628.881,-5123.062
800,5788.0024,-6064.475,5917.44,6196.6646,-5644.1353
801,5364.046,-5623.4155,5484.7476,5747.6064,-5235.0396
802,5686.206,-5962.899,5816.5566,6093.55,-5546.075
803,5526.3125,-5802.1113,5655.6245,5928.594,-5396.4385
804,5634.0166,-5907.916,5762.1865,6036.787,-5498.1987
805,5886.291,-6173.709,6020.293,6309.287,-5743.4326
806,5578.697,-5851.6387,5707.9097,5980.9717,-5442.4766
807,5720.048,-5986.87,5842.506,6117.177,-5576.829
808,5329.085,-5588.927,5449.666,5711.683,-5200.6406
809,5551.403,-5817.7266,5676.2207,5945.463,-5412.8066
810,5740.426,-6004.157,5862.083,6137.0444,-5594.4033
811,5251.5757,-5502.244,5368.1143,5621.949,-5121.2666
812,5450.3213,-5709.316,5572.9375,5834.7563,-5314.9
813,5725.1323,-6015.8423,5862.3076,6147.1426,-5590.459
814,5324.5977,-5577.9976,5443.9053,5700.9863,-5190.787
815,5500.7676,-5770.7124,5627.515,5896.4062,-5364.1846
816,5281.228,-5530.3936,5397.6104,5652.0967,-5149.0684
817,5524.3076,-5790.1484,5649.094,5917.928,-5387.383
818,5406.5977,-5672.519,5530.7114,5796.7144,-5275.8027
819,5609.0146,-5890.5713,5741.291,6018.697,-5475.294
820,4955.3384,-5187.1997,5063.8726,5301.5767,-4829.083
821,4881.2285,-5117.698,4990.2583,5228.554,-4759.159
822,5742.9316,-6024.6055,5875.4287,6156.206,-5604.2554
823,5764.5557,-6051.8115,5899.1084,6185.879,-5627.9985
824,5886.1523,-6178.4746,6023.0054,6313.6846,-5743.182
825,5409.4556,-5680.9873,5536.0005,5804.248,-5279.373
826,5703.403,-5984.7407,5834.884,6115.129,-5565.617
827,5100.851,-5360.587,5223.6445,5475.9937,-4980.668
828,4856.4146,-5086.47,4963.4565,5197.6255,-4732.5254
829,5709.8296,-5986.1304,5839.9136,6117.007,-5570.212
830,5468.533,-5731.528,5592.829,5856.663,-5331.7314
831,5603.677,-5860.131,5723.0854,5989.51,-5461.526
832,5311.1455,-5554.9946,5423.411,5677.2437,-5176.5527
833,5154.3,-5395.4253,5266.7188,5513.3643,-5024.8096
834,5895.6133,-6184.232,6029.247,6318.1377,-5751.668
835,5385.1997,-5645.3022,5508.0186,5768.663,-5253.3394
836,5569.66,-5828.591,5689.9824,5957.55,-5429.4263
837,5490.3755,-5757.4795,5614.235,5881.712,-5357.646
838,5345.881,-5603.4277,5467.653,5725.0938,-5214.5884
839,4942.959,-5174.8545,5051.746,5289.245,-4817.66
840,5373.1064,-5631.818,5492.7666,5755.695,-5242.7607
841,5931.049,-6223.525,6068.8477,6359.4707,-5788.873
842,5800.5283,-6083.1377,5932.033,6216.555,-5660.2026
843,5913.9395,-6199.8843,6048.427,6335.137,-5768.063
844,5875.1216,-6153.293,6004.6104,6287.229,-5726.112
845,5540.2544,-5805.756,5664.053,5933.3076,-5406.2793
846,5436.8267,-5697.27,5560.46,5823.3345,-5300.441
847,5274.514,-5533.5938,5395.459,5654.16,-5145.866
848,5472.835,-5731.831,5593.7783,5857.4272,-5334.999
849,5548.624,-5820.2793,5677.75,5948.078,-5412.8384
850,5497.009,-5759.5977,5618.9355,5885.841,-5361.406
851,5683.5176,-5949.56,5808.5283,6079.26,-5538.8013
852,5602.497,-5870.455,5728.667,5999.287,-5464.7476
853,5689.59,-5969.8438,5820.1113,6100.7344,-5552.046
854,5560.8164,-5824.1333,5683.7627,5952.7266,-5422.7603
855,5495.468,-5748.5225,5613.6313,5875.7383,-5357.973
856,5561.414,-5827.3286,5684.3955,5954.911,-5425.035
857,5891.0566,-6175.666,6024.6396,6310.501,-5746.424
858,5391.128,-5650.5234,5512.6934,5774.4033,-5258.758
859,5313.004,-5567.1855,5432.5674,5688.13,-5180.381
860,5500.3706,-5769.742,5627.161,5895.7896,-5368.6064
861,5502.3857,-5761.292,5623.5415,5887.803,-5363.297
862,5730.3945,-6004.9775,5859.1055,6137.043,-5586.315
863,5766.817,-6041.4893,5894.8447,6174.3086,-5626.2915
864,5545.81,-5807.082,5669.8374,5934.7217,-5405.415
865,5795.3564,-6070.5107,5922.7856,6202.9785,-5650.924
866,5877.0093,-6168.064,6013.6074,6303.4873,-5737.3213
867,5703.041,-5975.6973,5830.672,6105.882,-5562.3726
868,5570.394,-5837.704,5696.0703,5965.09,-5431.859
869,5591.0415,-5853.325,5713.5835,5981.801,-5450.5537
870,5061.379,-5299.9546,5172.595,5417.5464,-4933.203
871,5799.1274,-6082.0195,5932.167,6215.062,-5658.4355
872,5461.55,-5727.679,5585.944,5852.8896,-5328.6514
873,5718.38,-5988.175,5845.282,6120.639,-5574.9346
874,6034.046,-6325.954,6170.7456,6463.5986,-5884.838
875,5792.2236,-6081.5693,5928.13,6215.2617,-5654.6294
876,5658.503,-5936.842,5787.8696,6066.8516,-5523.1846
877,5686.8306,-5950.5156,5809.825,6081.3076,-5542.427
878,5883.482,-6173.9336,6018.7773,6307.9697,-5737.6753
879,5548.2188,-5818.627,5676.4834,5945.836,-5412.172
880,5637.466,-5929.2593,5773.7876,6058.2793,-5508.665
881,5514.3438,-5773.5,5635.5254,5901.326,-5376.49
882,5421.649,-5683.6826,5544.5806,5809.0806,-5289.353
883,5734.6406,-6012.984,5865.4883,6144.926,-5594.4155
884,5610.1416,-5887.934,5743.08,6017.046,-5475.269
885,5529.7676,-5792.4463,5651.704,5919.828,-5396.5635
